Transaction_ID,Account_ID,Amount,Date,Location,Type
T1729,A9839,559.81,2023-06-05T13:14:52.000Z,Barcelona,Retiro
T1730,A5665,2646.07,2023-02-26T14:05:50.000Z,Madrid,Retiro
T1731,A4188,1278.95,2023-03-14T00:10:13.000Z,Zaragoza,Retiro
T1732,A7838,3297.83,2023-10-27T08:45:04.000Z,Valencia,Retiro
T1733,A6752,152.28,2023-09-03T12:53:24.000Z,Barcelona,Transferencia
T1734,A1122,3778.77,2023-06-16T05:22:52.000Z,Zaragoza,Retiro
T1735,A780,228.74,2023-10-04T10:30:37.000Z,Sevilla,Retiro
T1736,A3574,4157.13,2023-12-23T15:47:08.000Z,Valencia,Transferencia
T1737,A256,275.41,2023-06-16T04:58:04.000Z,Zaragoza,Pago
T1738,A6171,493.8,2023-05-19T02:39:05.000Z,Sevilla,Retiro
T1739,A5251,-827.21,2023-02-08T07:02:21.000Z,Madrid,Transferencia
T1740,A6105,2345.68,2023-12-03T22:29:57.000Z,Barcelona,Retiro
T1741,A8532,4446.61,2023-02-01T19:56:40.000Z,Valencia,Depósito
T1742,A6743,991.02,2023-09-24T22:56:42.000Z,Zaragoza,Retiro
T1743,A8184,1927.78,2023-12-16T06:38:59.000Z,Valencia,Depósito
T1744,A2856,2688.47,2023-02-06T14:09:52.000Z,Barcelona,Depósito
T1745,A6751,-540.58,2023-03-09T15:51:53.000Z,Madrid,Retiro
T1746,A8638,3808.25,2023-12-10T18:42:17.000Z,Sevilla,Depósito
T1747,A56,290.35,2023-08-16T23:19:48.000Z,Madrid,Pago
T1748,A6382,1382.18,2023-04-03T02:45:14.000Z,Valencia,Transferencia
T1749,A3021,1579.15,2023-04-09T02:54:41.000Z,Valencia,Depósito
T1750,A9359,-295.56,2023-01-14T11:13:59.000Z,Barcelona,Retiro
T1751,A8139,3772.06,2023-03-01T04:14:08.000Z,Zaragoza,Depósito
T1752,A672,237.15,2023-06-09T23:01:26.000Z,Valencia,Pago
T1753,A4194,3720.78,2023-05-13T08:11:27.000Z,Zaragoza,Depósito
T1754,A7572,3866.85,2023-05-08T05:39:00.000Z,Madrid,Retiro
T1755,A9381,4700.61,2023-02-15T18:09:07.000Z,Sevilla,Pago
T1756,A6780,-882.82,2023-11-23T20:27:21.000Z,Sevilla,Transferencia
T1757,A2366,120.67,2023-09-20T13:01:02.000Z,Madrid,Pago
T1758,A8162,2320.49,2023-12-25T09:54:51.000Z,Valencia,Transferencia
T1759,A9329,53.43,2023-10-11T15:27:36.000Z,Barcelona,Depósito
T1760,A7437,4021.06,2023-03-13T17:26:24.000Z,Sevilla,Transferencia
T1761,A8939,832.18,2023-05-16T09:24:28.000Z,Zaragoza,Pago
T1762,A5990,4533.39,2023-07-19T09:21:45.000Z,Valencia,Transferencia
T1763,A2919,4176.78,2023-07-13T20:40:55.000Z,Barcelona,Pago
T1764,A2949,3083.55,2023-05-20T17:42:11.000Z,Zaragoza,Depósito
T1765,A6733,1630.99,2023-12-05T05:40:40.000Z,Madrid,Transferencia
T1766,A3368,1264.09,2023-01-15T00:07:31.000Z,Madrid,Transferencia
T1767,A743,-231.57,2023-04-10T10:23:08.000Z,Madrid,Retiro
T1768,A4753,3545.16,2023-12-01T10:01:17.000Z,Madrid,Depósito
T1769,A4145,-390.51,2023-03-23T05:58:26.000Z,Sevilla,Pago
T1770,A1867,2687.9,2023-12-06T12:18:43.000Z,Madrid,Depósito
T1771,A1132,163.75,2023-07-22T06:54:39.000Z,Zaragoza,Retiro
T1772,A8152,1448.76,2023-11-11T09:45:16.000Z,Valencia,Transferencia
T1773,A3982,4870.18,2023-03-28T06:13:43.000Z,Sevilla,Pago
T1774,A4186,766.17,2023-10-10T05:49:32.000Z,Sevilla,Depósito
T1775,A9881,64.85,2023-10-23T14:01:19.000Z,Sevilla,Transferencia
T1776,A3948,468.01,2023-03-16T15:43:12.000Z,Zaragoza,Depósito
T1777,A5687,2296.61,2023-04-13T23:18:15.000Z,Valencia,Depósito
T1778,A8060,-311.81,2023-02-01T05:49:47.000Z,Zaragoza,Depósito
T1779,A6719,2389.5,2023-10-12T03:06:34.000Z,Barcelona,Transferencia
T1780,A8439,856.1,2023-09-16T17:10:52.000Z,Madrid,Pago
T1781,A9974,386.2,2023-02-17T09:23:33.000Z,Zaragoza,Depósito
T1782,A6544,1017.84,2023-03-10T00:31:34.000Z,Zaragoza,Pago
T1783,A5076,1891.01,2023-08-06T15:33:04.000Z,Valencia,Depósito
T1784,A6799,25.15,2023-02-20T01:01:01.000Z,Valencia,Depósito
T1785,A9378,572.56,2023-07-20T01:19:11.000Z,Sevilla,Pago
T1786,A8049,-82.33,2023-09-18T19:24:12.000Z,Madrid,Pago
T1787,A7677,-387.35,2023-08-06T22:29:09.000Z,Barcelona,Depósito
T1788,A9298,2725.31,2023-05-14T00:31:12.000Z,Madrid,Retiro
T1789,A1241,4345.91,2023-05-05T18:00:36.000Z,Madrid,Retiro
T1790,A1155,3500.52,2023-09-20T23:43:22.000Z,Valencia,Depósito
T1791,A9156,89.56,2023-12-28T14:01:29.000Z,Madrid,Retiro
T1792,A6569,-810.67,2023-09-12T05:42:17.000Z,Valencia,Pago
T1793,A4726,2798.35,2023-11-19T05:31:04.000Z,Madrid,Depósito
T1794,A9572,1974.14,2023-07-12T04:27:05.000Z,Barcelona,Depósito
T1795,A482,3498.22,2023-08-01T09:12:11.000Z,Sevilla,Transferencia
T1796,A6520,1942.19,2023-04-24T05:59:12.000Z,Valencia,Depósito
T1797,A668,1976.95,2023-01-28T10:12:08.000Z,Barcelona,Transferencia
T1798,A5852,1797.09,2023-03-24T15:06:47.000Z,Zaragoza,Pago
T1799,A5942,1678.34,2023-01-02T07:14:37.000Z,Sevilla,Pago
T1800,A3836,2246.97,2023-09-18T02:07:46.000Z,Barcelona,Pago
T1801,A328,-379.44,2023-06-21T22:03:16.000Z,Sevilla,Transferencia
T1802,A7613,1554.29,2023-10-09T14:18:05.000Z,Madrid,Transferencia
T1803,A1532,4113.94,2023-03-18T06:51:44.000Z,Madrid,Retiro
T1804,A5724,3366.97,2023-07-17T22:17:54.000Z,Barcelona,Pago
T1805,A7602,2487.44,2023-07-06T20:15:38.000Z,Madrid,Transferencia
T1806,A8243,1688.42,2023-03-22T09:59:00.000Z,Madrid,Pago
T1807,A5670,1560.15,2023-12-15T12:22:58.000Z,Madrid,Pago
T1808,A840,-29.17,2023-09-20T15:33:42.000Z,Madrid,Transferencia
T1809,A9852,4549.0,2023-07-12T22:21:22.000Z,Zaragoza,Transferencia
T1810,A2660,2588.56,2023-08-01T09:46:45.000Z,Madrid,Transferencia
T1811,A1797,1039.2,2023-05-21T16:47:37.000Z,Madrid,Pago
T1812,A1421,-908.92,2023-03-03T09:26:05.000Z,Zaragoza,Retiro
T1813,A9586,830.8,2023-02-01T19:49:33.000Z,Zaragoza,Pago
T1814,A7968,1840.21,2023-12-03T01:03:30.000Z,Zaragoza,Transferencia
T1815,A9137,2403.92,2023-02-05T14:47:35.000Z,Barcelona,Retiro
T1816,A8766,68.33,2023-07-27T09:57:48.000Z,Barcelona,Pago
T1817,A6472,1625.47,2023-07-18T00:48:16.000Z,Barcelona,Depósito
T1818,A1729,4681.06,2023-01-20T01:47:33.000Z,Madrid,Pago
T1819,A316,-421.11,2023-11-26T02:48:49.000Z,Zaragoza,Pago
T1820,A284,872.02,2023-07-20T06:35:42.000Z,Zaragoza,Pago
T1821,A2590,3182.82,2023-04-05T02:28:07.000Z,Zaragoza,Depósito
T1822,A1964,-115.36,2023-01-28T00:46:22.000Z,Valencia,Pago
T1823,A4835,4939.27,2023-03-03T18:42:37.000Z,Zaragoza,Retiro
T1824,A7982,85.39,2023-11-06T00:18:18.000Z,Madrid,Pago
T1825,A5454,-199.01,2023-03-02T23:19:44.000Z,Valencia,Transferencia
T1826,A7438,2409.18,2023-10-10T23:54:23.000Z,Madrid,Transferencia
T1827,A1149,1074.25,2023-01-19T06:11:30.000Z,Madrid,Depósito
T1828,A7416,1676.05,2023-05-19T02:11:25.000Z,Zaragoza,Depósito
T1829,A9596,4498.27,2023-04-02T10:56:00.000Z,Zaragoza,Pago
T1830,A9375,201.68,2023-08-25T03:26:32.000Z,Zaragoza,Depósito
T1831,A3273,4406.71,2023-02-11T17:55:21.000Z,Madrid,Pago
T1832,A2056,-554.67,2023-02-22T02:09:42.000Z,Madrid,Depósito
T1833,A5669,-861.5,2023-03-14T21:15:54.000Z,Barcelona,Transferencia
T1834,A674,3537.69,2023-03-05T16:52:00.000Z,Sevilla,Depósito
T1835,A6787,-197.04,2023-12-11T15:40:27.000Z,Barcelona,Pago
T1836,A1284,-241.74,2023-12-27T21:16:56.000Z,Zaragoza,Depósito
T1837,A1760,14.06,2023-05-16T06:53:21.000Z,Madrid,Retiro
T1838,A9202,1204.62,2023-11-14T00:47:24.000Z,Valencia,Depósito
T1839,A3071,405.68,2023-03-21T06:58:19.000Z,Sevilla,Transferencia
T1840,A1054,4802.67,2023-12-19T04:59:24.000Z,Sevilla,Transferencia
T1841,A3295,-541.63,2023-03-02T04:37:44.000Z,Sevilla,Pago
T1842,A2086,2701.98,2023-05-09T20:56:29.000Z,Madrid,Transferencia
T1843,A3788,460.69,2023-11-19T07:16:06.000Z,Sevilla,Pago
T1844,A3599,4209.96,2023-07-28T20:38:53.000Z,Zaragoza,Transferencia
T1845,A3695,66.35,2023-08-21T17:16:09.000Z,Madrid,Retiro
T1846,A6830,1434.6,2023-05-24T07:36:08.000Z,Sevilla,Retiro
T1847,A3522,4882.58,2023-11-21T19:36:19.000Z,Barcelona,Retiro
T1848,A7694,2391.36,2023-06-11T15:52:17.000Z,Madrid,Depósito
T1849,A3027,3543.83,2023-02-15T23:33:52.000Z,Madrid,Retiro
T1850,A4483,4614.98,2023-07-22T00:04:27.000Z,Madrid,Transferencia
T1851,A580,-283.79,2023-02-28T16:06:42.000Z,Valencia,Retiro
T1852,A3962,2402.75,2023-03-05T14:46:44.000Z,Barcelona,Transferencia
T1853,A12,1088.62,2023-05-25T05:57:47.000Z,Valencia,Depósito
T1854,A4091,-731.24,2023-08-08T06:31:43.000Z,Sevilla,Depósito
T1855,A3934,4501.07,2023-01-24T03:22:59.000Z,Sevilla,Pago
T1856,A9931,4547.26,2023-07-10T17:45:01.000Z,Barcelona,Retiro
T1857,A6340,4523.5,2023-12-25T17:56:01.000Z,Valencia,Pago
T1858,A4002,352.69,2023-01-13T18:07:49.000Z,Sevilla,Transferencia
T1859,A8823,2832.28,2023-01-10T21:37:06.000Z,Valencia,Transferencia
T1860,A8581,3259.26,2023-11-08T02:59:29.000Z,Sevilla,Transferencia
T1861,A1758,-842.03,2023-05-07T20:37:40.000Z,Barcelona,Depósito
T1862,A7185,4546.74,2023-08-06T02:44:26.000Z,Barcelona,Depósito
T1863,A4512,3136.67,2023-08-02T00:23:30.000Z,Barcelona,Depósito
T1864,A1829,3084.47,2023-05-24T23:26:41.000Z,Zaragoza,Pago
T1865,A8663,2548.29,2023-03-28T03:49:53.000Z,Zaragoza,Retiro
T1866,A1130,-227.14,2023-03-06T11:19:09.000Z,Zaragoza,Retiro
T1867,A4690,3844.65,2023-01-02T01:39:32.000Z,Barcelona,Pago
T1868,A97,1780.06,2023-07-06T06:47:41.000Z,Barcelona,Transferencia
T1869,A7239,1956.85,2023-04-26T02:28:28.000Z,Sevilla,Transferencia
T1870,A4473,3920.16,2023-10-15T20:40:46.000Z,Sevilla,Pago
T1871,A1475,1738.0,2023-05-16T22:45:14.000Z,Sevilla,Transferencia
T1872,A9883,-294.77,2023-04-13T00:00:13.000Z,Madrid,Depósito
T1873,A9424,1379.71,2023-10-21T17:46:10.000Z,Madrid,Retiro
T1874,A5044,2621.52,2023-05-26T07:40:10.000Z,Barcelona,Transferencia
T1875,A306,3291.01,2023-10-04T22:54:38.000Z,Zaragoza,Depósito
T1876,A5886,-243.56,2023-11-25T00:34:09.000Z,Valencia,Pago
T1877,A3245,2517.37,2023-08-25T17:43:45.000Z,Valencia,Pago
T1878,A6635,3229.9,2023-08-02T17:07:47.000Z,Valencia,Transferencia
T1879,A6086,2296.74,2023-05-14T21:52:38.000Z,Madrid,Retiro
T1880,A1199,3123.14,2023-09-11T04:07:54.000Z,Barcelona,Transferencia
T1881,A4980,3006.99,2023-10-16T13:43:36.000Z,Sevilla,Pago
T1882,A3224,2382.04,2023-01-17T06:02:22.000Z,Valencia,Depósito
T1883,A5683,982.56,2023-09-04T23:31:50.000Z,Barcelona,Transferencia
T1884,A3821,3098.91,2023-04-20T16:05:28.000Z,Barcelona,Pago
T1885,A5428,-384.65,2023-12-04T19:06:22.000Z,Sevilla,Retiro
T1886,A9392,1715.71,2023-11-21T07:21:41.000Z,Madrid,Pago
T1887,A3732,4168.61,2023-12-26T09:32:11.000Z,Madrid,Transferencia
T1888,A8961,4079.19,2023-11-17T07:52:27.000Z,Zaragoza,Depósito
T1889,A8599,1909.91,2023-04-03T17:45:21.000Z,Zaragoza,Retiro
T1890,A2448,4421.48,2023-02-12T06:06:52.000Z,Zaragoza,Pago
T1891,A1073,4809.9,2023-02-15T13:13:21.000Z,Sevilla,Pago
T1892,A3743,1710.87,2023-06-15T12:11:04.000Z,Madrid,Depósito
T1893,A513,1181.43,2023-09-09T18:06:12.000Z,Zaragoza,Pago
T1894,A6625,362.87,2023-11-08T06:12:02.000Z,Barcelona,Pago
T1895,A7274,4487.4,2023-01-18T05:14:22.000Z,Valencia,Retiro
T1896,A1426,930.57,2023-05-17T18:47:32.000Z,Valencia,Depósito
T1897,A4479,84.88,2023-08-13T17:51:43.000Z,Barcelona,Pago
T1898,A4132,-511.13,2023-02-04T13:52:59.000Z,Madrid,Pago
T1899,A3913,2075.75,2023-02-14T04:29:07.000Z,Valencia,Depósito
T1900,A1795,-662.7,2023-10-09T17:54:13.000Z,Zaragoza,Depósito
T1901,A7160,2596.23,2023-06-07T02:03:35.000Z,Madrid,Retiro
T1902,A4277,4190.74,2023-04-04T04:27:40.000Z,Sevilla,Pago
T1903,A1811,3914.41,2023-12-17T10:58:23.000Z,Valencia,Depósito
T1904,A882,-8.29,2023-01-26T02:53:57.000Z,Barcelona,Retiro
T1905,A1102,-548.91,2023-03-11T06:39:37.000Z,Madrid,Pago
T1906,A1004,3120.04,2023-08-16T11:17:20.000Z,Barcelona,Transferencia
T1907,A5752,3346.67,2023-01-09T07:20:03.000Z,Valencia,Depósito
T1908,A3930,318.15,2023-01-24T15:06:03.000Z,Zaragoza,Pago
T1909,A4429,-763.05,2023-07-04T04:54:45.000Z,Sevilla,Transferencia
T1910,A8230,3787.65,2023-11-12T14:47:55.000Z,Zaragoza,Depósito
T1911,A3118,2465.31,2023-02-18T12:30:46.000Z,Madrid,Transferencia
T1912,A5217,307.32,2023-06-05T22:18:18.000Z,Madrid,Pago
T1913,A4507,1754.25,2023-05-09T10:46:17.000Z,Sevilla,Retiro
T1914,A5312,3003.84,2023-02-05T21:02:47.000Z,Zaragoza,Pago
T1915,A6665,315.69,2023-12-13T06:38:41.000Z,Valencia,Pago
T1916,A2405,-324.0,2023-06-05T21:23:55.000Z,Zaragoza,Depósito
T1917,A2038,4142.39,2023-09-11T12:00:57.000Z,Zaragoza,Depósito
T1918,A9164,897.02,2023-08-11T21:37:24.000Z,Sevilla,Retiro
T1919,A1686,1656.86,2023-11-09T05:40:33.000Z,Madrid,Pago
T1920,A5776,4037.21,2023-09-23T12:22:33.000Z,Barcelona,Pago
T1921,A6696,-415.18,2023-02-24T09:54:50.000Z,Valencia,Transferencia
T1922,A1018,-135.72,2023-03-12T09:50:37.000Z,Zaragoza,Depósito
T1923,A3946,4668.44,2023-03-02T06:36:41.000Z,Barcelona,Depósito
T1924,A1252,467.83,2023-07-06T15:26:30.000Z,Valencia,Pago
T1925,A5062,1163.81,2023-06-14T03:40:41.000Z,Barcelona,Transferencia
T1926,A8736,359.25,2023-05-15T06:49:02.000Z,Zaragoza,Transferencia
T1927,A3367,715.32,2023-03-17T14:39:11.000Z,Zaragoza,Depósito
T1928,A9488,-867.61,2023-06-12T03:47:49.000Z,Sevilla,Transferencia
T1929,A3484,3628.16,2023-12-21T21:26:50.000Z,Madrid,Transferencia
T1930,A4833,4913.4,2023-09-22T16:47:46.000Z,Sevilla,Transferencia
T1931,A6711,444.64,2023-11-12T17:53:04.000Z,Madrid,Transferencia
T1932,A4745,-169.49,2023-07-06T15:12:24.000Z,Valencia,Retiro
T1933,A1682,-531.38,2023-11-08T13:03:31.000Z,Sevilla,Pago
T1934,A7193,214.21,2023-05-14T15:12:24.000Z,Madrid,Pago
T1935,A6175,89.08,2023-03-15T12:58:50.000Z,Valencia,Transferencia
T1936,A1841,482.32,2023-12-01T10:05:04.000Z,Sevilla,Depósito
T1937,A3290,2763.62,2023-02-20T01:41:04.000Z,Zaragoza,Depósito
T1938,A4718,2429.46,2023-06-02T14:29:19.000Z,Madrid,Depósito
T1939,A6109,3887.29,2023-04-01T08:20:55.000Z,Zaragoza,Retiro
T1940,A8418,649.64,2023-04-09T16:49:37.000Z,Madrid,Pago
T1941,A2095,2764.16,2023-08-06T03:11:58.000Z,Valencia,Transferencia
T1942,A3041,1268.85,2023-05-12T00:17:24.000Z,Valencia,Transferencia
T1943,A6729,3007.51,2023-04-23T08:22:09.000Z,Sevilla,Transferencia
T1944,A5923,3212.84,2023-07-22T22:12:17.000Z,Sevilla,Depósito
T1945,A8535,1129.81,2023-09-17T06:13:10.000Z,Madrid,Retiro
T1946,A9002,1515.24,2023-10-10T19:08:40.000Z,Sevilla,Transferencia
T1947,A6487,271.74,2023-03-16T15:52:33.000Z,Zaragoza,Retiro
T1948,A2961,-718.45,2023-09-25T19:21:38.000Z,Valencia,Retiro
T1949,A7249,2108.79,2023-04-10T00:50:33.000Z,Zaragoza,Transferencia
T1950,A6143,4934.78,2023-01-13T07:23:12.000Z,Zaragoza,Depósito
T1951,A6931,1328.27,2023-05-15T21:44:34.000Z,Zaragoza,Pago
T1952,A3095,3314.63,2023-12-07T15:04:54.000Z,Zaragoza,Depósito
T1953,A8391,1773.31,2023-03-26T00:45:10.000Z,Barcelona,Depósito
T1954,A8445,2591.02,2023-07-13T05:36:39.000Z,Zaragoza,Retiro
T1955,A531,2706.77,2023-08-26T01:17:04.000Z,Valencia,Retiro
T1956,A8023,3258.08,2023-12-27T06:49:28.000Z,Zaragoza,Transferencia
T1957,A6541,677.45,2023-10-06T16:47:09.000Z,Madrid,Retiro
T1958,A7133,-359.59,2023-11-26T18:28:40.000Z,Madrid,Pago
T1959,A5225,-584.77,2023-09-08T21:23:19.000Z,Valencia,Pago
T1960,A1518,2281.72,2023-09-18T03:07:01.000Z,Barcelona,Transferencia
T1961,A6351,-2.14,2023-01-09T17:10:21.000Z,Barcelona,Retiro
T1962,A7872,-322.95,2023-02-16T19:03:58.000Z,Sevilla,Depósito
T1963,A4173,-600.06,2023-12-20T06:36:59.000Z,Valencia,Pago
T1964,A2275,2403.81,2023-12-17T06:46:26.000Z,Barcelona,Retiro
T1965,A2806,2348.84,2023-01-08T11:36:10.000Z,Valencia,Depósito
T1966,A9427,3622.33,2023-05-04T07:02:49.000Z,Zaragoza,Retiro
T1967,A5670,-710.73,2023-06-28T19:29:16.000Z,Madrid,Depósito
T1968,A744,3939.89,2023-03-02T00:37:18.000Z,Madrid,Retiro
T1969,A372,3031.33,2023-04-01T04:24:38.000Z,Barcelona,Transferencia
T1970,A9755,3020.06,2023-08-05T10:57:35.000Z,Sevilla,Retiro
T1971,A9378,1379.35,2023-11-10T11:11:49.000Z,Madrid,Depósito
T1972,A759,4295.5,2023-04-26T03:31:02.000Z,Valencia,Depósito
T1973,A6771,-518.52,2023-06-01T21:20:10.000Z,Madrid,Depósito
T1974,A169,-599.26,2023-10-27T06:37:06.000Z,Zaragoza,Transferencia
T1975,A8569,3794.03,2023-10-17T01:18:22.000Z,Zaragoza,Pago
T1976,A9734,1144.51,2023-02-21T05:10:51.000Z,Barcelona,Depósito
T1977,A2889,4127.66,2023-04-05T02:56:50.000Z,Zaragoza,Retiro
T1978,A9271,2118.66,2023-05-03T10:27:39.000Z,Zaragoza,Depósito
T1979,A2557,2163.97,2023-10-17T10:16:43.000Z,Sevilla,Transferencia
T1980,A6595,493.29,2023-09-24T20:50:03.000Z,Sevilla,Retiro
T1981,A1110,2745.78,2023-09-16T00:29:48.000Z,Zaragoza,Retiro
T1982,A5529,4743.38,2023-01-08T05:10:34.000Z,Zaragoza,Transferencia
T1983,A2700,18.93,2023-08-06T18:18:04.000Z,Valencia,Transferencia
T1984,A7943,-472.35,2023-12-14T00:10:29.000Z,Madrid,Pago
T1985,A9219,2720.89,2023-05-11T07:40:59.000Z,Madrid,Transferencia
T1986,A3836,702.17,2023-10-18T09:32:37.000Z,Zaragoza,Transferencia
T1987,A5836,4374.85,2023-06-20T12:21:49.000Z,Zaragoza,Depósito
T1988,A4374,1473.58,2023-10-22T14:28:24.000Z,Sevilla,Pago
T1989,A8677,1379.32,2023-12-26T07:18:46.000Z,Sevilla,Pago
T1990,A7673,4422.99,2023-07-10T10:25:10.000Z,Madrid,Pago
T1991,A541,721.53,2023-03-18T01:58:49.000Z,Madrid,Retiro
T1992,A6221,974.0,2023-08-10T09:19:45.000Z,Barcelona,Depósito
T1993,A4408,1748.47,2023-01-25T20:30:19.000Z,Zaragoza,Transferencia
T1994,A6834,4717.65,2023-07-28T05:13:43.000Z,Madrid,Retiro
T1995,A6155,-220.8,2023-05-18T13:54:05.000Z,Zaragoza,Retiro
T1996,A1571,3692.99,2023-03-15T00:03:59.000Z,Madrid,Depósito
T1997,A8196,1732.59,2023-09-20T12:30:46.000Z,Sevilla,Pago
T1998,A5012,2572.58,2023-08-23T04:10:51.000Z,Zaragoza,Depósito
T1999,A6457,991.48,2023-01-25T15:42:27.000Z,Sevilla,Depósito
T2000,A2632,3005.37,2023-12-15T12:48:56.000Z,Zaragoza,Depósito
T2001,A1563,4761.16,2023-07-26T05:07:45.000Z,Valencia,Transferencia
T2002,A2131,1879.8,2023-04-16T06:28:29.000Z,Valencia,Pago
T2003,A8550,759.75,2023-07-05T15:44:37.000Z,Valencia,Transferencia
T2004,A8857,-286.68,2023-01-04T17:30:42.000Z,Madrid,Transferencia
T2005,A840,-527.78,2023-11-11T18:25:31.000Z,Sevilla,Retiro
T2006,A8753,943.59,2023-02-16T08:22:21.000Z,Zaragoza,Pago
T2007,A1739,2898.25,2023-12-22T00:44:33.000Z,Valencia,Transferencia
T2008,A8809,-246.47,2023-02-11T02:55:20.000Z,Sevilla,Retiro
T2009,A5456,936.53,2023-01-01T12:41:59.000Z,Zaragoza,Transferencia
T2010,A1846,2838.39,2023-04-20T09:28:26.000Z,Madrid,Pago
T2011,A299,701.42,2023-05-19T05:03:56.000Z,Barcelona,Transferencia
T2012,A5608,-182.91,2023-02-02T06:52:36.000Z,Valencia,Pago
T2013,A3764,309.11,2023-05-14T19:29:48.000Z,Barcelona,Retiro
T2014,A9753,3871.34,2023-04-27T07:19:12.000Z,Sevilla,Transferencia
T2015,A6817,4364.79,2023-12-11T21:50:57.000Z,Valencia,Pago
T2016,A4848,1700.89,2023-09-28T08:04:28.000Z,Zaragoza,Retiro
T2017,A717,-386.63,2023-09-11T12:23:24.000Z,Sevilla,Pago
T2018,A3925,-482.01,2023-08-16T13:33:53.000Z,Barcelona,Pago
T2019,A4340,287.48,2023-03-16T09:36:40.000Z,Barcelona,Transferencia
T2020,A4258,-956.64,2023-10-24T08:38:04.000Z,Zaragoza,Transferencia
T2021,A4895,1618.43,2023-04-22T01:22:59.000Z,Sevilla,Pago
T2022,A6324,2252.6,2023-07-23T22:55:38.000Z,Zaragoza,Depósito
T2023,A6070,9.35,2023-09-25T02:19:25.000Z,Valencia,Pago
T2024,A6525,2868.82,2023-12-02T12:34:44.000Z,Valencia,Transferencia
T2025,A1974,3464.16,2023-07-01T06:02:02.000Z,Zaragoza,Transferencia
T2026,A9207,3684.53,2023-11-08T08:09:37.000Z,Valencia,Retiro
T2027,A6592,4197.6,2023-11-01T05:34:48.000Z,Madrid,Retiro
T2028,A3479,-926.46,2023-11-24T12:20:07.000Z,Madrid,Depósito
T2029,A4155,4818.82,2023-08-08T08:48:50.000Z,Sevilla,Pago
T2030,A2315,4339.95,2023-03-15T12:28:30.000Z,Madrid,Transferencia
T2031,A231,1197.61,2023-08-17T16:26:33.000Z,Madrid,Depósito
T2032,A7377,-366.59,2023-01-09T22:28:52.000Z,Madrid,Pago
T2033,A9119,2922.81,2023-12-18T22:51:56.000Z,Sevilla,Retiro
T2034,A1078,293.58,2023-08-12T02:36:31.000Z,Madrid,Pago
T2035,A1978,2199.6,2023-02-13T20:28:39.000Z,Sevilla,Pago
T2036,A5559,3896.83,2023-03-14T08:00:29.000Z,Zaragoza,Pago
T2037,A1854,3877.94,2023-06-20T10:35:48.000Z,Sevilla,Retiro
T2038,A4055,2657.54,2023-02-05T07:09:42.000Z,Madrid,Pago
T2039,A8226,47.35,2023-11-03T11:20:34.000Z,Sevilla,Pago
T2040,A2061,4848.05,2023-11-23T04:52:44.000Z,Zaragoza,Pago
T2041,A7565,3984.76,2023-08-20T22:18:37.000Z,Valencia,Depósito
T2042,A7209,-325.12,2023-01-22T00:14:03.000Z,Zaragoza,Retiro
T2043,A6688,4127.56,2023-01-11T17:33:22.000Z,Zaragoza,Pago
T2044,A723,-314.93,2023-05-02T19:05:08.000Z,Zaragoza,Depósito
T2045,A8412,4811.55,2023-06-19T16:33:24.000Z,Sevilla,Depósito
T2046,A1327,1843.08,2023-02-11T13:45:00.000Z,Sevilla,Pago
T2047,A9585,1627.76,2023-11-13T05:29:31.000Z,Valencia,Pago
T2048,A9137,2452.89,2023-12-16T21:09:42.000Z,Zaragoza,Depósito
T2049,A4021,996.83,2023-04-23T00:19:49.000Z,Barcelona,Depósito
T2050,A4777,2107.85,2023-01-22T01:12:38.000Z,Zaragoza,Depósito
T2051,A2236,1737.97,2023-01-13T22:53:33.000Z,Valencia,Retiro
T2052,A171,2806.58,2023-11-09T20:43:38.000Z,Sevilla,Transferencia
T2053,A6202,543.23,2023-10-13T15:54:07.000Z,Valencia,Depósito
T2054,A781,-279.41,2023-06-04T14:23:51.000Z,Madrid,Depósito
T2055,A9490,4095.74,2023-04-17T16:43:55.000Z,Zaragoza,Transferencia
T2056,A8685,-749.48,2023-10-08T22:05:09.000Z,Sevilla,Pago
T2057,A6778,-446.28,2023-07-28T15:56:46.000Z,Valencia,Pago
T2058,A8607,1842.81,2023-06-08T20:18:52.000Z,Madrid,Depósito
T2059,A7021,1936.59,2023-12-17T14:33:18.000Z,Sevilla,Retiro
T2060,A7823,3408.71,2023-12-16T01:05:11.000Z,Barcelona,Depósito
T2061,A2220,992.18,2023-08-23T15:34:46.000Z,Sevilla,Pago
T2062,A7817,1408.75,2023-05-28T16:07:46.000Z,Barcelona,Depósito
T2063,A7634,11.17,2023-04-14T07:33:48.000Z,Sevilla,Depósito
T2064,A4723,2027.86,2023-04-11T15:51:20.000Z,Valencia,Depósito
T2065,A1922,4118.71,2023-08-14T22:48:04.000Z,Sevilla,Depósito
T2066,A8147,3122.57,2023-03-05T14:13:07.000Z,Barcelona,Transferencia
T2067,A7358,1367.81,2023-02-27T10:58:23.000Z,Barcelona,Transferencia
T2068,A8018,-501.13,2023-06-06T17:49:44.000Z,Valencia,Transferencia
T2069,A1479,3755.87,2023-07-01T05:22:49.000Z,Sevilla,Depósito
T2070,A4475,3769.34,2023-04-06T17:46:11.000Z,Madrid,Transferencia
T2071,A5340,1573.54,2023-09-15T12:55:01.000Z,Valencia,Retiro
T2072,A7890,1703.69,2023-09-15T13:01:16.000Z,Sevilla,Depósito
